         3789495 function calls (3566026 primitive calls) in 302.661 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1278(_check_llvm_bugs)
       57    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:160(wrapped)
     3052    0.001    0.000    0.001    0.000 {method 'insert' of 'list' objects}
        6    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typed_passes.py:678(_get_attr_info)
       16    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/arraydecl.py:211(generic)
      712    0.001    0.000    0.001    0.000 /usr/lib/python3.12/threading.py:124(RLock)
      648    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/lowering.py:347(_disable_sroa_like_opt)
     1149    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:384(__getattr__)
        8    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/arraydecl.py:221(generic)
       33    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:2221(op_LOAD_FAST)
      479    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/utils/_pytree.py:665(_get_node_type)
       31    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:802(spec_from_file_location)
       20    0.000    0.000    0.001    0.000 /usr/lib/python3.12/pathlib.py:447(__fspath__)
      479    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/cuda/__init__.py:446(__exit__)
      226    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/analysis.py:66(fix_point_progress)
      479    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/_utils.py:833(_element_size)
      104    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/cffi_utils.py:39(is_cffi_func)
       12    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:188(fold_arguments)
      551    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:860(__init__)
       36    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:588(icmp_unsigned)
      117    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
       59    0.000    0.000    0.001    0.000 /usr/lib/python3.12/inspect.py:3237(bind)
     5260    0.001    0.000    0.001    0.000 {built-in method builtins.id}
     1233    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:241(format_constant)
        2    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/audio/io/ffmpeg_audiowriter.py:37(__init__)
        7    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1258(_pass_manager_builder)
        1    0.001    0.001    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/torch/serialization.py:670(__init__)
      423    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/targetconfig.py:69(__init__)
       52    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:579(_find_back_edges)
        1    0.000    0.000    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/whisper/tokenizer.py:225(all_language_tokens)
      813    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
       35    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:369(__exit__)
        5    0.000    0.000    0.001    0.000 /usr/lib/python3.12/pathlib.py:1400(expanduser)
      687    0.001    0.000    0.001    0.000 {method '_release_save' of '_thread.RLock' objects}
      481    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/cuda/__init__.py:896(device_count)
      108    0.000    0.000    0.001    0.000 /usr/lib/python3.12/re/__init__.py:179(sub)
      714    0.001    0.000    0.001    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
        7    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/llvm_bindings.py:36(create_pass_manager_builder)
     1441    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/cuda/__init__.py:107(_is_compiled)
       52    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/imageio/core/v3_plugin_api.py:369(__del__)
       91    0.000    0.000    0.001    0.000 /usr/lib/python3.12/pathlib.py:357(__init__)
      684    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/parameter.py:216(__instancecheck__)
    13721    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/regex/_regex_core.py:1870(fix_groups)
     1609    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/regex/_regex_core.py:3922(_compile)
        9    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cgutils.py:736(get_item_pointer2)
     9388    0.001    0.000    0.001    0.000 /usr/lib/python3.12/pprint.py:92(__init__)
       18    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:954(get_python_api)
      498    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:368(_add_edge)
       59    0.000    0.000    0.001    0.000 /usr/lib/python3.12/inspect.py:3102(_bind)
      192    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/numpy_support.py:387(choose_types)
      119    0.000    0.000    0.001    0.000 /usr/lib/python3.12/inspect.py:2998(__init__)
        6    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:323(resolve_static_setitem)
       15    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:217(_resolve_builtin_function_type)
       21    0.000    0.000    0.001    0.000 <frozen genericpath>:39(isdir)
       71    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:629(select)
     1547    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/proglog/proglog.py:157(bar_is_logged)
       11    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/targets.py:9(get_process_triple)
        1    0.000    0.000    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/regex/_regex_core.py:376(_flatten_code)
     3834    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
       50    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/pysrt/srtitem.py:25(__init__)
      276    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:357(_set_terminator)
      312    0.001    0.000    0.001    0.000 {method 'sort' of 'list' objects}
      212    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/pysrt/srtfile.py:232(write_into)
       24    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/modules/activation.py:729(__init__)
       31    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:415(_load_builtins)
       18    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/pythonapi.py:169(__init__)
      212    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cpu_options.py:112(_get_values)
      212    0.000    0.000    0.001    0.000 /usr/lib/python3.12/selectors.py:215(_fileobj_lookup)
       62    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/init.py:258(zeros_)
     3782    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
      106    0.000    0.000    0.001    0.000 /usr/lib/python3.12/selectors.py:365(unregister)
        2    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/moviepy/video/compositing/CompositeVideoClip.py:121(close)
      480    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:498(__eq__)
        4    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1996(__init__)
       30    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:651(set)
       98    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/itanium_mangler.py:63(_escape_string)
     2120    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cpu_options.py:123(<genexpr>)
      104    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/api.py:194(typeof)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/re/_parser.py:969(parse)
       20    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/numbers.py:1256(literal_int_to_number)
       62    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/init.py:67(_no_grad_zero_)
      117    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/_distutils_hack/__init__.py:102(find_spec)
      371    0.001    0.000    0.001    0.000 {built-in method torch._C._log_api_usage_once}
       51    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/PngImagePlugin.py:1083(getexif)
      671    0.001    0.000    0.001    0.000 {method 'flush' of '_io._IOBase' objects}
      153    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/bytecode.py:245(next)
      208    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:134(descr_arg)
     3707    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
     1020    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/PIL/_binary.py:94(i32be)
      485    0.001    0.000    0.001    0.000 {built-in method torch._C._cuda_getDevice}
      100    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/pysrt/srttime.py:96(coerce)
      104    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/imageio/core/request.py:540(finish)
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1588(_get_spec)
       51    0.001    0.000    0.001    0.000 {built-in method posix.write}
      216    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:368(insert_func_defn)
       16    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:63(make_array)
       36    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/nn/functional.py:2103(softmax)
        1    0.000    0.000    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/listobj.py:194(setitem)
      632    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/context.py:250(_get_attribute_templates)
       17    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/interpreter.py:1590(_end_current_block)
       43    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/base.py:469(get_data_type)
        4    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:5266(_get_borrowing_getitem)
        1    0.000    0.000    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:4274(codegen)
      117    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:124(setdefault)
      2/1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/re/_parser.py:452(_parse_sub)
        1    0.000    0.000    0.001    0.001 /home/ali/venv/lib/python3.12/site-packages/numba/core/runtime/context.py:45(wrap)
        2    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:1087(begin_loops)
      232    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:1051(__init__)
      117    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:420(__exit__)
        6    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:1088(<genexpr>)
       11    0.000    0.000    0.001    0.000 /usr/lib/python3.12/textwrap.py:419(dedent)
       20    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/errors.py:344(highlight)
      479    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/torch/utils/_python_dispatch.py:185(_get_current_dispatch_mode_stack)
       19    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1023(_resolve)
     1788    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:256(__hash__)
        2    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:924(loop_head)
       63    0.001    0.000    0.001    0.000 {method 'fill_' of 'torch._C.TensorBase' objects}
      2/1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/re/_parser.py:512(_parse)
      601    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
        4    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typed_passes.py:911(_strip_phi_nodes)
        3    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:1081(_get_function_type)
     1350    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/utils.py:372(key)
        2    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:5318(_fail)
     4088    0.001    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:195(block)
        2    0.001    0.000    0.001    0.000 {built-in method cuda_utils.get_device_properties}
       32    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cgutils.py:44(make_bytearray)
       60    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:3385(mean)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.12/pathlib.py:731(parent)
       20    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/errors.py:341(indicate)
      479    0.001    0.000    0.001    0.000 {method 'untyped_storage' of 'torch._C.TensorBase' objects}
      135    0.000    0.000    0.001    0.000 /usr/lib/python3.12/_weakrefset.py:27(__exit__)
        2    0.000    0.000    0.001    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/tupleobj.py:377(tuple_to_tuple)
